time_utc,PM2.5,Relative humidity
2026-08-16T15:24:30Z,6.9,88.11
2026-08-16T15:25:30Z,6.88,87.71
2026-08-16T15:26:30Z,6.87,87.62
2026-08-16T15:27:30Z,6.86,87.3
2026-08-16T15:28:30Z,6.84,87.07
2026-08-16T15:29:30Z,6.83,86.89
2026-08-16T15:30:30Z,6.81,86.57
2026-08-16T15:31:30Z,6.8,86.34
2026-08-16T15:32:30Z,6.79,86.14
2026-08-16T15:33:30Z,6.78,85.97
2026-08-16T15:34:30Z,6.76,85.75
2026-08-16T15:35:30Z,6.76,85.67
2026-08-16T15:36:30Z,6.74,85.27
2026-08-16T15:37:30Z,6.71,84.9
2026-08-16T15:38:30Z,6.7,84.64
2026-08-16T15:39:30Z,6.69,84.56
2026-08-16T15:40:30Z,6.67,84.24
2026-08-16T15:41:30Z,6.68,84.31
2026-08-16T15:42:30Z,6.68,84.34
2026-08-16T15:43:30Z,6.67,84.21
2026-08-16T15:44:30Z,6.67,84.25
2026-08-16T15:45:30Z,6.68,84.33
2026-08-16T15:46:30Z,6.68,84.41
2026-08-16T15:47:30Z,6.69,84.5
2026-08-16T15:48:30Z,6.69,84.55
2026-08-16T15:49:30Z,6.69,84.48
2026-08-16T15:50:30Z,6.69,84.51
2026-08-16T15:51:30Z,6.7,84.61
2026-08-16T15:52:30Z,6.69,84.54
2026-08-16T15:53:30Z,6.69,84.58
2026-08-16T15:54:30Z,6.68,84.33
2026-08-16T15:55:30Z,6.69,84.44
2026-08-16T15:56:30Z,6.69,84.43
2026-08-16T15:57:30Z,6.68,84.28
2026-08-16T15:58:30Z,6.68,84.34
2026-08-16T15:59:30Z,6.68,84.36
2026-08-16T16:00:30Z,6.69,84.46
2026-08-16T16:01:30Z,6.69,84.5
2026-08-16T16:02:30Z,6.68,84.39
2026-08-16T16:03:30Z,6.68,84.38
2026-08-16T16:04:30Z,6.68,84.42
2026-08-16T16:05:30Z,6.68,84.31
2026-08-16T16:06:30Z,6.68,84.35
2026-08-16T16:07:30Z,6.68,84.36
2026-08-16T16:08:30Z,6.68,84.39
2026-08-16T16:09:30Z,6.68,84.41
2026-08-16T16:10:30Z,6.68,84.31
2026-08-16T16:11:30Z,6.69,84.43
2026-08-16T16:12:30Z,6.68,84.38
2026-08-16T16:13:30Z,6.68,84.28
2026-08-16T16:14:30Z,6.68,84.32
2026-08-16T16:15:30Z,6.69,84.46
2026-08-16T16:16:30Z,6.68,84.31
2026-08-16T16:17:30Z,6.68,84.28
2026-08-16T16:18:30Z,6.67,84.22
2026-08-16T16:19:30Z,6.67,84.26
2026-08-16T16:20:30Z,6.68,84.32
2026-08-16T16:21:30Z,6.68,84.31
2026-08-16T16:22:30Z,6.67,84.17
2026-08-16T16:23:30Z,6.67,84.2
2026-08-16T16:24:30Z,6.67,84.17
2026-08-16T16:25:30Z,6.66,83.99
2026-08-16T16:26:30Z,6.67,84.18
2026-08-16T16:27:30Z,6.66,84.08
2026-08-16T16:28:30Z,6.66,84.02
2026-08-16T16:29:30Z,6.66,84.04
2026-08-16T16:30:30Z,6.67,84.1
2026-08-16T16:31:30Z,6.67,84.15
2026-08-16T16:32:30Z,6.67,84.17
2026-08-16T16:33:30Z,6.67,84.17
2026-08-16T16:34:30Z,6.67,84.24
2026-08-16T16:35:30Z,6.68,84.3
2026-08-16T16:36:30Z,6.68,84.33
2026-08-16T16:37:30Z,6.69,84.59
2026-08-16T16:38:30Z,6.7,84.72
2026-08-16T16:39:30Z,6.7,84.6
2026-08-16T16:40:30Z,6.7,84.6
2026-08-16T16:41:30Z,6.69,84.58
2026-08-16T16:42:30Z,6.68,84.41
2026-08-16T16:43:30Z,6.68,84.35
2026-08-16T16:44:30Z,6.68,84.32
2026-08-16T16:45:30Z,6.68,84.31
2026-08-16T16:46:30Z,6.68,84.32
2026-08-16T16:47:30Z,6.71,84.77
2026-08-16T16:48:30Z,6.7,84.68
2026-08-16T16:49:30Z,6.69,84.53
2026-08-16T16:50:30Z,6.68,84.38
2026-08-16T16:51:30Z,6.67,84.23
2026-08-16T16:52:30Z,6.67,84.21
2026-08-16T16:53:30Z,6.66,84.04
2026-08-16T16:54:30Z,6.67,84.18
2026-08-16T16:55:30Z,6.65,83.84
2026-08-16T16:56:30Z,6.65,83.82
2026-08-16T16:57:30Z,6.65,83.82
2026-08-16T16:58:30Z,6.66,83.93
2026-08-16T16:59:30Z,6.65,83.78
2026-08-16T17:00:30Z,6.64,83.75
2026-08-16T17:01:30Z,6.65,83.89
2026-08-16T17:02:30Z,6.67,84.26
2026-08-16T17:03:30Z,6.68,84.32
2026-08-16T17:04:30Z,6.72,85.05
2026-08-16T17:05:30Z,6.74,85.41
2026-08-16T17:06:30Z,6.75,85.47
2026-08-16T17:07:30Z,6.77,85.78
2026-08-16T17:08:30Z,6.77,85.87
2026-08-16T17:09:30Z,6.78,86.01
2026-08-16T17:10:30Z,6.79,86.25
2026-08-16T17:11:30Z,6.81,86.48
2026-08-16T17:12:30Z,6.82,86.71
2026-08-16T17:13:30Z,6.83,86.81
2026-08-16T17:14:30Z,6.84,87.02
2026-08-16T17:15:30Z,6.85,87.21
2026-08-16T17:16:30Z,6.86,87.4
2026-08-16T17:17:30Z,6.87,87.49
2026-08-16T17:18:30Z,6.88,87.71
2026-08-16T17:19:30Z,6.89,87.88
2026-08-16T17:20:30Z,6.89,87.95
2026-08-16T17:21:30Z,6.9,88.05
2026-08-16T17:22:30Z,6.9,88.1
2026-08-16T17:23:30Z,6.9,87.97
2026-08-16T17:24:30Z,6.9,87.98
2026-08-16T17:25:30Z,6.9,88.03
2026-08-16T17:26:30Z,6.9,88.05
2026-08-16T17:27:30Z,6.9,88.09
2026-08-16T17:28:30Z,6.91,88.2
2026-08-16T17:29:30Z,6.91,88.22
2026-08-16T17:30:30Z,6.91,88.22
2026-08-16T17:31:30Z,6.91,88.22
2026-08-16T17:32:30Z,6.91,88.29
2026-08-16T17:33:30Z,6.92,88.33
2026-08-16T17:34:30Z,6.92,88.44
2026-08-16T17:35:30Z,6.92,88.4
2026-08-16T17:36:30Z,6.93,88.53
2026-08-16T17:37:30Z,6.93,88.5
2026-08-16T17:38:30Z,6.93,88.56
2026-08-16T17:39:30Z,6.93,88.54
2026-08-16T17:40:30Z,6.94,88.65
2026-08-16T17:41:30Z,6.94,88.74
2026-08-16T17:42:30Z,6.94,88.73
2026-08-16T17:43:30Z,6.94,88.77
2026-08-16T17:44:30Z,6.93,88.62
2026-08-16T17:45:30Z,6.94,88.67
2026-08-16T17:46:30Z,6.94,88.78
2026-08-16T17:47:30Z,6.94,88.68
2026-08-16T17:48:30Z,6.93,88.6
2026-08-16T17:49:30Z,6.94,88.64
2026-08-16T17:50:30Z,6.93,88.54
2026-08-16T17:51:30Z,6.94,88.66
2026-08-16T17:52:30Z,6.93,88.58
2026-08-16T17:53:30Z,6.93,88.47
2026-08-16T17:54:30Z,6.93,88.52
2026-08-16T17:55:30Z,6.92,88.46
2026-08-16T17:56:30Z,6.93,88.5
2026-08-16T17:57:30Z,7.46,88.64
2026-08-16T17:58:30Z,6.94,88.66
2026-08-16T17:59:30Z,6.94,88.67
2026-08-16T18:00:30Z,6.94,88.66
2026-08-16T18:01:30Z,6.95,88.89
2026-08-16T18:02:30Z,6.95,88.86
2026-08-16T18:03:30Z,6.96,89.04
2026-08-16T18:04:30Z,6.95,88.95
2026-08-16T18:05:30Z,6.96,88.99
2026-08-16T18:06:30Z,6.95,88.9
2026-08-16T18:07:30Z,6.95,88.89
2026-08-16T18:08:30Z,6.96,89
2026-08-16T18:09:30Z,6.95,88.91
2026-08-16T18:10:30Z,6.96,88.98
2026-08-16T18:11:30Z,6.95,88.94
2026-08-16T18:12:30Z,6.96,89.05
2026-08-16T18:13:30Z,6.95,88.96
2026-08-16T18:14:30Z,6.95,88.96
2026-08-16T18:15:30Z,6.95,88.96
2026-08-16T18:16:30Z,6.95,88.83
2026-08-16T18:17:30Z,6.96,88.97
2026-08-16T18:18:30Z,6.95,88.84
2026-08-16T18:19:30Z,6.95,88.84
2026-08-16T18:20:30Z,6.94,88.78
2026-08-16T18:21:30Z,6.94,88.8
2026-08-16T18:22:30Z,6.94,88.67
2026-08-16T18:23:30Z,6.94,88.67
2026-08-16T18:24:30Z,6.93,88.58
2026-08-16T18:25:30Z,6.94,88.65
2026-08-16T18:26:30Z,6.93,88.59
2026-08-16T18:27:30Z,6.93,88.48
2026-08-16T18:28:30Z,6.92,88.35
2026-08-16T18:29:30Z,6.92,88.34
2026-08-16T18:30:30Z,6.92,88.39
2026-08-16T18:31:30Z,6.92,88.44
2026-08-16T18:32:30Z,6.93,88.52
2026-08-16T18:33:30Z,6.93,88.47
2026-08-16T18:34:30Z,6.93,88.53
2026-08-16T18:35:30Z,6.94,88.67
2026-08-16T18:36:30Z,6.94,88.75
2026-08-16T18:37:30Z,6.94,88.67
2026-08-16T18:38:30Z,6.94,88.7
2026-08-16T18:39:30Z,6.94,88.7
2026-08-16T18:40:30Z,6.94,88.73
2026-08-16T18:41:30Z,6.94,88.79
2026-08-16T18:42:30Z,6.94,88.77
2026-08-16T18:43:30Z,6.95,88.89
2026-08-16T18:44:30Z,6.95,88.86
2026-08-16T18:45:30Z,6.96,89.01
2026-08-16T18:46:30Z,6.95,88.93
2026-08-16T18:47:30Z,6.95,88.96
2026-08-16T18:48:30Z,6.95,88.83
2026-08-16T18:49:30Z,6.94,88.67
2026-08-16T18:50:30Z,6.94,88.64
2026-08-16T18:51:30Z,6.93,88.59
2026-08-16T18:52:30Z,6.93,88.49
2026-08-16T18:53:30Z,6.93,88.51
2026-08-16T18:54:30Z,6.93,88.53
2026-08-16T18:55:30Z,6.93,88.51
2026-08-16T18:56:30Z,6.93,88.49
2026-08-16T18:57:30Z,6.92,88.39
2026-08-16T18:58:30Z,6.92,88.46
2026-08-16T18:59:30Z,6.92,88.41
2026-08-16T19:00:30Z,6.92,88.4
2026-08-16T19:01:30Z,6.91,88.25
2026-08-16T19:02:30Z,6.91,88.18
2026-08-16T19:03:30Z,6.91,88.23
2026-08-16T19:04:30Z,6.9,88.1
2026-08-16T19:05:30Z,6.9,88.08
2026-08-16T19:06:30Z,6.9,88.01
2026-08-16T19:07:30Z,6.91,88.13
2026-08-16T19:08:30Z,6.9,87.99
2026-08-16T19:09:30Z,6.9,88
2026-08-16T19:10:30Z,6.9,88.04
2026-08-16T19:11:30Z,6.9,88.12
2026-08-16T19:12:30Z,6.91,88.18
2026-08-16T19:13:30Z,6.91,88.27
2026-08-16T19:14:30Z,6.92,88.31
2026-08-16T19:15:30Z,6.9,88.11
2026-08-16T19:16:30Z,6.9,88.09
2026-08-16T19:17:30Z,6.9,88.12
2026-08-16T19:18:30Z,6.91,88.27
2026-08-16T19:19:30Z,6.92,88.32
2026-08-16T19:20:30Z,6.93,88.47
2026-08-16T19:21:30Z,6.92,88.41
2026-08-16T19:22:30Z,6.92,88.41
2026-08-16T19:23:30Z,6.91,88.22
2026-08-16T19:24:30Z,6.91,88.13
2026-08-16T19:25:30Z,6.9,88.05
2026-08-16T19:26:30Z,6.9,88.02
2026-08-16T19:27:30Z,6.9,88.08
2026-08-16T19:28:30Z,6.9,87.99
2026-08-16T19:29:30Z,6.89,87.94
2026-08-16T19:30:30Z,6.91,88.13
2026-08-16T19:31:30Z,6.9,88.09
2026-08-16T19:32:30Z,6.91,88.21
2026-08-16T19:33:30Z,6.91,88.18
2026-08-16T19:34:30Z,6.91,88.27
2026-08-16T19:35:30Z,6.92,88.31
2026-08-16T19:36:30Z,6.91,88.21
2026-08-16T19:37:30Z,6.9,88.09
2026-08-16T19:38:30Z,6.9,87.99
2026-08-16T19:39:30Z,6.9,88
2026-08-16T19:40:30Z,6.89,87.92
2026-08-16T19:41:30Z,6.89,87.85
2026-08-16T19:42:30Z,6.89,87.84
2026-08-16T19:43:30Z,6.89,87.81
2026-08-16T19:44:30Z,6.88,87.65
2026-08-16T19:45:30Z,6.87,87.57
2026-08-16T19:46:30Z,6.87,87.52
2026-08-16T19:47:30Z,6.87,87.58
2026-08-16T19:48:30Z,6.87,87.46
2026-08-16T19:49:30Z,6.87,87.6
2026-08-16T19:50:30Z,6.88,87.63
2026-08-16T19:51:30Z,6.87,87.56
2026-08-16T19:52:30Z,6.88,87.69
2026-08-16T19:53:30Z,6.88,87.69
2026-08-16T19:54:30Z,6.88,87.71
2026-08-16T19:55:30Z,6.87,87.57
2026-08-16T19:56:30Z,6.87,87.53
2026-08-16T19:57:30Z,6.86,87.42
2026-08-16T19:58:30Z,6.86,87.43
2026-08-16T19:59:30Z,6.87,87.46
2026-08-16T20:00:30Z,6.87,87.62
2026-08-16T20:01:30Z,6.88,87.68
2026-08-16T20:02:30Z,6.87,87.53
2026-08-16T20:03:30Z,6.87,87.52
2026-08-16T20:04:30Z,6.86,87.36
2026-08-16T20:05:30Z,6.86,87.37
2026-08-16T20:06:30Z,6.86,87.36
2026-08-16T20:07:30Z,6.85,87.19
2026-08-16T20:08:30Z,6.85,87.15
2026-08-16T20:09:30Z,6.85,87.21
2026-08-16T20:10:30Z,6.85,87.12
2026-08-16T20:11:30Z,6.84,87.1
2026-08-16T20:12:30Z,6.84,86.99
2026-08-16T20:13:30Z,6.83,86.85
2026-08-16T20:14:30Z,6.83,86.91
2026-08-16T20:15:30Z,6.83,86.82
2026-08-16T20:16:30Z,6.82,86.64
2026-08-16T20:17:30Z,6.8,86.44
2026-08-16T20:18:30Z,6.8,86.43
2026-08-16T20:19:30Z,6.8,86.44
2026-08-16T20:20:30Z,6.8,86.36
2026-08-16T20:21:30Z,6.8,86.32
2026-08-16T20:22:30Z,6.8,86.34
2026-08-16T20:23:30Z,6.8,86.29
2026-08-16T20:24:30Z,6.78,86.02
2026-08-16T20:25:30Z,6.78,85.97
2026-08-16T20:26:30Z,6.78,86.01
2026-08-16T20:27:30Z,6.77,85.92
2026-08-16T20:28:30Z,6.78,86.09
2026-08-16T20:29:30Z,6.79,86.27
2026-08-16T20:30:30Z,6.8,86.43
2026-08-16T20:31:30Z,6.81,86.57
2026-08-16T20:32:30Z,6.82,86.67
2026-08-16T20:33:30Z,6.83,86.79
2026-08-16T20:34:30Z,6.82,86.71
2026-08-16T20:35:30Z,6.82,86.71
2026-08-16T20:36:30Z,6.82,86.69
2026-08-16T20:37:30Z,6.82,86.77
2026-08-16T20:38:30Z,6.82,86.76
2026-08-16T20:39:30Z,6.82,86.77
2026-08-16T20:40:30Z,6.83,86.8
2026-08-16T20:41:30Z,6.84,86.96
2026-08-16T20:42:30Z,6.84,87.02
2026-08-16T20:43:30Z,6.84,87.04
2026-08-16T20:44:30Z,6.84,87
2026-08-16T20:45:30Z,6.84,86.96
2026-08-16T20:46:30Z,6.84,86.98
2026-08-16T20:47:30Z,6.84,87.04
2026-08-16T20:48:30Z,6.84,86.98
2026-08-16T20:49:30Z,6.84,86.97
2026-08-16T20:50:30Z,6.84,87.04
2026-08-16T20:51:30Z,6.84,87.01
2026-08-16T20:52:30Z,6.84,86.98
2026-08-16T20:53:30Z,6.84,87.07
2026-08-16T20:54:30Z,6.85,87.13
2026-08-16T20:55:30Z,6.85,87.23
2026-08-16T20:56:30Z,6.86,87.38
2026-08-16T20:57:30Z,6.86,87.42
2026-08-16T20:58:30Z,6.86,87.37
2026-08-16T20:59:30Z,6.86,87.44
2026-08-16T21:00:30Z,6.87,87.5
2026-08-16T21:01:30Z,6.87,87.52
2026-08-16T21:02:30Z,6.87,87.49
2026-08-16T21:03:30Z,6.86,87.39
2026-08-16T21:04:30Z,6.86,87.41
2026-08-16T21:05:30Z,6.86,87.39
2026-08-16T21:06:30Z,6.86,87.36
2026-08-16T21:07:30Z,6.86,87.38
2026-08-16T21:08:30Z,6.86,87.41
2026-08-16T21:09:30Z,6.86,87.45
2026-08-16T21:10:30Z,6.87,87.57
2026-08-16T21:11:30Z,6.88,87.71
2026-08-16T21:12:30Z,6.89,87.8
2026-08-16T21:13:30Z,6.89,87.84
2026-08-16T21:14:30Z,6.89,87.84
2026-08-16T21:15:30Z,6.88,87.77
2026-08-16T21:16:30Z,6.88,87.71
2026-08-16T21:17:30Z,6.88,87.76
2026-08-16T21:18:30Z,6.88,87.64
2026-08-16T21:19:30Z,6.86,87.43
2026-08-16T21:20:30Z,6.86,87.35
2026-08-16T21:21:30Z,6.85,87.2
2026-08-16T21:22:30Z,6.85,87.2
2026-08-16T21:23:30Z,6.85,87.18
2026-08-16T21:24:30Z,6.84,87.1
2026-08-16T21:25:30Z,6.85,87.12
2026-08-16T21:26:30Z,6.85,87.16
2026-08-16T21:27:30Z,6.86,87.32
2026-08-16T21:28:30Z,6.87,87.51
2026-08-16T21:29:30Z,6.87,87.59
2026-08-16T21:30:30Z,6.87,87.54
2026-08-16T21:31:30Z,6.87,87.57
2026-08-16T21:32:30Z,6.87,87.61
2026-08-16T21:33:30Z,6.88,87.64
2026-08-16T21:34:30Z,6.87,87.49
2026-08-16T21:35:30Z,6.87,87.57
2026-08-16T21:36:30Z,6.87,87.48
2026-08-16T21:37:30Z,6.87,87.52
2026-08-16T21:38:30Z,6.86,87.45
2026-08-16T21:39:30Z,6.87,87.47
2026-08-16T21:40:30Z,6.87,87.55
2026-08-16T21:41:30Z,6.87,87.59
2026-08-16T21:42:30Z,6.88,87.68
2026-08-16T21:43:30Z,6.88,87.76
2026-08-16T21:44:30Z,6.89,87.91
2026-08-16T21:45:30Z,6.9,88.04
2026-08-16T21:46:30Z,6.9,88.05
2026-08-16T21:47:30Z,6.91,88.14
2026-08-16T21:48:30Z,6.9,88.1
2026-08-16T21:49:30Z,6.9,87.99
2026-08-16T21:50:30Z,6.91,88.15
2026-08-16T21:51:30Z,6.91,88.14
2026-08-16T21:52:30Z,6.91,88.14
2026-08-16T21:53:30Z,6.91,88.19
2026-08-16T21:54:30Z,6.91,88.21
2026-08-16T21:55:30Z,6.92,88.31
2026-08-16T21:56:30Z,6.91,88.28
2026-08-16T21:57:30Z,6.91,88.29
2026-08-16T21:58:30Z,6.91,88.21
2026-08-16T21:59:30Z,6.9,88.1
2026-08-16T22:00:30Z,6.9,88.03
2026-08-16T22:01:30Z,6.9,88.05
2026-08-16T22:02:30Z,6.9,87.99
2026-08-16T22:03:30Z,6.89,87.94
2026-08-16T22:04:30Z,6.89,87.89
2026-08-16T22:05:30Z,6.88,87.75
2026-08-16T22:06:30Z,6.89,87.83
2026-08-16T22:07:30Z,6.89,87.89
2026-08-16T22:08:30Z,6.89,87.81
2026-08-16T22:09:30Z,6.87,87.61
2026-08-16T22:10:30Z,6.87,87.6
2026-08-16T22:11:30Z,6.87,87.55
2026-08-16T22:12:30Z,6.86,87.41
2026-08-16T22:13:30Z,6.86,87.37
2026-08-16T22:14:30Z,6.86,87.29
2026-08-16T22:15:30Z,6.85,87.27
2026-08-16T22:16:30Z,6.86,87.4
2026-08-16T22:17:30Z,6.86,87.38
2026-08-16T22:18:30Z,6.87,87.51
2026-08-16T22:19:30Z,6.87,87.61
2026-08-16T22:20:30Z,6.87,87.53
2026-08-16T22:21:30Z,6.87,87.53
2026-08-16T22:22:30Z,6.86,87.43
2026-08-16T22:23:30Z,6.86,87.32
2026-08-16T22:24:30Z,6.85,87.22
2026-08-16T22:25:30Z,6.85,87.28
2026-08-16T22:26:30Z,6.85,87.26
2026-08-16T22:27:30Z,6.86,87.31
2026-08-16T22:28:30Z,6.85,87.24
2026-08-16T22:29:30Z,6.84,87.05
2026-08-16T22:30:30Z,6.83,86.8
2026-08-16T22:31:30Z,6.81,86.53
2026-08-16T22:32:30Z,6.81,86.59
2026-08-16T22:33:30Z,6.81,86.48
2026-08-16T22:34:30Z,6.8,86.4
2026-08-16T22:35:30Z,6.79,86.27
2026-08-16T22:36:30Z,6.8,86.32
2026-08-16T22:37:30Z,6.8,86.34
2026-08-16T22:38:30Z,6.78,86.09
2026-08-16T22:39:30Z,6.79,86.24
2026-08-16T22:40:30Z,6.76,85.68
2026-08-16T22:41:30Z,6.73,85.13
2026-08-16T22:42:30Z,6.71,84.93
2026-08-16T22:43:30Z,6.71,84.8
2026-08-16T22:44:30Z,6.7,84.63
2026-08-16T22:45:30Z,6.71,84.88
2026-08-16T22:46:30Z,6.72,84.98
2026-08-16T22:47:30Z,6.7,84.74
2026-08-16T22:48:30Z,6.7,84.65
2026-08-16T22:49:30Z,6.7,84.7
2026-08-16T22:50:30Z,6.69,84.48
2026-08-16T22:51:30Z,6.7,84.69
2026-08-16T22:52:30Z,6.7,84.63
2026-08-16T22:53:30Z,6.67,84.19
2026-08-16T22:54:30Z,6.67,84.17
2026-08-16T22:55:30Z,6.66,84.02
2026-08-16T22:56:30Z,6.65,83.89
2026-08-16T22:57:30Z,6.65,83.87
2026-08-16T22:58:30Z,6.65,83.89
2026-08-16T22:59:30Z,6.65,83.87
2026-08-16T23:00:30Z,6.63,83.58
2026-08-16T23:01:30Z,6.63,83.43
2026-08-16T23:02:30Z,6.6,83.01
2026-08-16T23:03:30Z,6.59,82.86
2026-08-16T23:04:30Z,6.61,83.17
2026-08-16T23:05:30Z,6.61,83.19
2026-08-16T23:06:30Z,6.61,83.15
2026-08-16T23:07:30Z,6.59,82.91
2026-08-16T23:08:30Z,6.55,82.17
2026-08-16T23:09:30Z,6.55,82.08
2026-08-16T23:10:30Z,6.56,82.3
2026-08-16T23:11:30Z,6.55,82.09
2026-08-16T23:12:30Z,6.56,82.41
2026-08-16T23:13:30Z,6.58,82.63
2026-08-16T23:14:30Z,6.58,82.67
2026-08-16T23:15:30Z,6.58,82.62
2026-08-16T23:16:30Z,6.58,82.71
2026-08-16T23:17:30Z,6.54,82.01
2026-08-16T23:18:30Z,6.54,81.95
2026-08-16T23:19:30Z,6.52,81.64
2026-08-16T23:20:30Z,6.51,81.42
2026-08-16T23:21:30Z,6.5,81.31
2026-08-16T23:22:30Z,6.49,81.1
2026-08-16T23:23:30Z,6.48,80.92
2026-08-16T23:24:30Z,6.48,81.01
2026-08-16T23:25:30Z,6.45,80.54
2026-08-16T23:26:30Z,6.43,80.14
2026-08-16T23:27:30Z,6.41,79.85
2026-08-16T23:28:30Z,6.41,79.78
2026-08-16T23:29:30Z,6.4,79.59
2026-08-16T23:30:30Z,6.39,79.43
2026-08-16T23:31:30Z,6.39,79.44
2026-08-16T23:32:30Z,6.37,79.07
2026-08-16T23:33:30Z,6.36,79
2026-08-16T23:34:30Z,6.33,78.45
2026-08-16T23:35:30Z,6.29,77.86
2026-08-16T23:36:30Z,6.29,77.75
2026-08-16T23:37:30Z,6.25,77.07
2026-08-16T23:38:30Z,6.24,77.03
2026-08-16T23:39:30Z,6.24,76.91
2026-08-16T23:40:30Z,6.24,76.98
2026-08-16T23:41:30Z,6.23,76.82
2026-08-16T23:42:30Z,6.24,76.96
2026-08-16T23:43:30Z,6.24,77
2026-08-16T23:44:30Z,6.2,76.2
2026-08-16T23:45:30Z,6.16,75.61
2026-08-16T23:46:30Z,6.17,75.72
2026-08-16T23:47:30Z,6.19,76.15
2026-08-16T23:48:30Z,6.18,75.94
2026-08-16T23:49:30Z,6.15,75.37
2026-08-16T23:50:30Z,6.18,75.88
2026-08-16T23:51:30Z,6.18,75.99
2026-08-16T23:52:30Z,6.16,75.68
2026-08-16T23:53:30Z,6.09,74.39
2026-08-16T23:54:30Z,6.11,74.71
2026-08-16T23:55:30Z,6.09,74.42
2026-08-16T23:56:30Z,6.12,74.94
2026-08-16T23:57:30Z,6.11,74.76
2026-08-16T23:58:30Z,6.07,74.1
2026-08-16T23:59:30Z,6.06,73.99
2026-08-17T00:00:30Z,6.05,73.83
2026-08-17T00:01:30Z,6.05,73.82
2026-08-17T00:02:30Z,6.06,73.92
2026-08-17T00:03:30Z,6.06,74
2026-08-17T00:04:30Z,6.04,73.66
2026-08-17T00:05:30Z,6.02,73.32
2026-08-17T00:06:30Z,6.02,73.26
2026-08-17T00:07:30Z,6.05,73.77
2026-08-17T00:08:30Z,6.07,74.17
2026-08-17T00:09:30Z,6.06,73.99
2026-08-17T00:10:30Z,6.06,73.91
2026-08-17T00:11:30Z,6.04,73.58
2026-08-17T00:12:30Z,6.02,73.19
2026-08-17T00:13:30Z,6.01,73.1
2026-08-17T00:14:30Z,5.96,72.19
2026-08-17T00:15:30Z,5.94,71.98
2026-08-17T00:16:30Z,5.96,72.2
2026-08-17T00:17:30Z,6,72.96
2026-08-17T00:18:30Z,6,72.99
2026-08-17T00:19:30Z,5.99,72.68
2026-08-17T00:20:30Z,5.97,72.44
2026-08-17T00:21:30Z,5.92,71.51
2026-08-17T00:22:30Z,5.89,71.08
2026-08-17T00:23:30Z,5.84,70.24
2026-08-17T00:24:30Z,5.79,69.41
2026-08-17T00:25:30Z,5.8,69.51
2026-08-17T00:26:30Z,5.78,69.19
2026-08-17T00:27:30Z,5.77,69.09
2026-08-17T00:28:30Z,5.78,69.14
2026-08-17T00:29:30Z,5.74,68.61
2026-08-17T00:30:30Z,5.75,68.72
2026-08-17T00:31:30Z,5.72,68.21
2026-08-17T00:32:30Z,5.73,68.39
2026-08-17T00:33:30Z,5.71,68.09
2026-08-17T00:34:30Z,5.75,68.63
2026-08-17T00:35:30Z,5.7,67.85
2026-08-17T00:36:30Z,5.63,66.75
2026-08-17T00:37:30Z,5.55,65.4
2026-08-17T00:38:30Z,5.53,65.07
2026-08-17T00:39:30Z,5.49,64.29
2026-08-17T00:40:30Z,5.45,63.72
2026-08-17T00:41:30Z,5.46,63.87
2026-08-17T00:42:30Z,5.49,64.31
2026-08-17T00:43:30Z,5.49,64.29
2026-08-17T00:44:30Z,5.47,64.02
2026-08-17T00:45:30Z,5.5,64.47
2026-08-17T00:46:30Z,5.5,64.42
2026-08-17T00:47:30Z,5.45,63.59
2026-08-17T00:48:30Z,5.38,62.56
2026-08-17T00:49:30Z,5.38,62.54
2026-08-17T00:50:30Z,5.38,62.56
2026-08-17T00:51:30Z,5.38,62.55
2026-08-17T00:52:30Z,5.34,61.85
2026-08-17T00:53:30Z,5.34,61.85
2026-08-17T00:54:30Z,5.34,61.87
2026-08-17T00:55:30Z,5.32,61.47
2026-08-17T00:56:30Z,5.31,61.38
2026-08-17T00:57:30Z,5.31,61.39
2026-08-17T00:58:30Z,5.3,61.22
2026-08-17T00:59:30Z,5.32,61.48
2026-08-17T01:00:30Z,5.3,61.13
2026-08-17T01:01:30Z,5.3,61.19
2026-08-17T01:02:30Z,5.29,60.99
2026-08-17T01:03:30Z,5.29,61.05
2026-08-17T01:04:30Z,5.28,60.83
2026-08-17T01:05:30Z,5.24,60.21
2026-08-17T01:06:30Z,5.29,60.9
2026-08-17T01:07:30Z,5.31,61.27
2026-08-17T01:08:30Z,5.29,61.05
2026-08-17T01:09:30Z,5.29,60.99
2026-08-17T01:10:30Z,5.33,61.57
2026-08-17T01:11:30Z,5.31,61.38
2026-08-17T01:12:30Z,5.35,61.95
2026-08-17T01:13:30Z,5.36,62.22
2026-08-17T01:14:30Z,5.4,62.81
2026-08-17T01:15:30Z,5.4,62.82
2026-08-17T01:16:30Z,5.41,62.99
2026-08-17T01:17:30Z,5.47,63.94
2026-08-17T01:18:30Z,5.47,63.99
2026-08-17T01:19:30Z,5.45,63.71
2026-08-17T01:20:30Z,5.43,63.29
2026-08-17T01:21:30Z,5.51,64.62
2026-08-17T01:22:30Z,5.52,64.9
2026-08-17T01:23:30Z,5.52,64.86
2026-08-17T01:24:30Z,5.48,64.13
2026-08-17T01:25:30Z,5.52,64.76
2026-08-17T01:26:30Z,5.51,64.67
2026-08-17T01:27:30Z,5.5,64.45
2026-08-17T01:28:30Z,5.54,65.2
2026-08-17T01:29:30Z,5.54,65.24
2026-08-17T01:30:30Z,5.57,65.63
2026-08-17T01:31:30Z,5.58,65.89
